user_maia_bittner|745,153,495|dr5rsr,dr5rgb,dr5rsr|Parks&Outdoors:Other-Parks&Outdoor,Shops:Technology,Shops:Food&Drink:Grocery/Supermarket|35,35,36|7,7,1|65,78,0|1283721751,1283733151,1283750026
user_26|41704,52327,3976|wyjfr5,xn774c,xn7751|Travel:TrainStation:Train,Travel:TrainStation,Shops:DepartmentStore|5,5,5|7,7,7|20,21,34|1296990106,1296991594,1297002640
user_26|52327,41704,3976|xn774c,wyjfr5,xn7751|Travel:TrainStation,Travel:TrainStation:Train,Shops:DepartmentStore|7,7,7|2,2,3|83,84,8|1297824922,1297825535,1297843304
user_26|130969,52327,3976|xn76fg,xn774c,xn7751|Travel:TrainStation:Train,Travel:TrainStation,Shops:DepartmentStore|7,7,7|5,5,5|13,25,39|1298020823,1298031604,1298044266
user_kazuhito_kidachi|69750,52327,3976|xn77hk,xn774c,xn7751|College&Education:AcademicBuilding,Travel:TrainStation,Shops:DepartmentStore|9,9,9|1,1,1|24,55,57|1267444865,1267473009,1267474529
user_kazuhito_kidachi|41704,3976,69750|wyjfr5,xn7751,xn77hk|Travel:TrainStation:Train,Shops:DepartmentStore,College&Education:AcademicBuilding|15,15,15|4,4,4|9,10,21|1271316264,1271316675,1271326527
user_kazuhito_kidachi|41704,3976,52327|wyjfr5,xn7751,xn774c|Travel:TrainStation:Train,Shops:DepartmentStore,Travel:TrainStation|18,18,18|6,6,6|27,40,41|1273319859,1273331376,1273332575
user_kazuhito_kidachi|69750,3976,52327,41704|xn77hk,xn7751,xn774c,wyjfr5|College&Education:AcademicBuilding,Shops:DepartmentStore,Travel:TrainStation,Travel:TrainStation:Train|20,20,20,20|1,1,2,2|92,93,12,23|1274155376,1274156673,1274169966,1274180046
user_kazuhito_kidachi|41704,52327,3976|wyjfr5,xn774c,xn7751|Travel:TrainStation:Train,Travel:TrainStation,Shops:DepartmentStore|35,35,35|6,6,6|31,61,62|1283604509,1283631346,1283632614
user_mike_chang|454,66,215|dr5rud,dr5x1p,9q5c1e|Travel:TrainStation,Travel:Airport,Travel:Airport|11,11,11|1,1,2|84,92,27|1268705159,1268712651,1268740064
user_mike_chang|153,454,66|dr5rgb,dr5rud,dr5x1p|Shops:Technology,Travel:TrainStation,Travel:Airport|22,22,22|2,2,2|64,85,89|1275426876,1275445139,1275448795
user_michele_b|56,745,495|dr5ru2,dr5rsr,dr5rsr|Food:CoffeeShop,Parks&Outdoors:Other-Parks&Outdoor,Shops:Food&Drink:Grocery/Supermarket|24,24,24|7,7,7|52,76,88|1277057077,1277078587,1277089459
user_michele_b|56,495,67|dr5ru2,dr5rsr,9q8vzp|Food:CoffeeShop,Shops:Food&Drink:Grocery/Supermarket,Travel:Airport|28,28,28|5,5,6|51,81,9|1279302662,1279330014,1279351610
user_marco_ziero|66,153,56|dr5x1p,dr5rgb,dr5ru2|Travel:Airport,Shops:Technology,Food:CoffeeShop|39,39,39|6,6,6|64,70,85|1286053217,1286059132,1286072163
user_peter_sorgenfrei|495,56,454|dr5rsr,dr5ru2,dr5rud|Shops:Food&Drink:Grocery/Supermarket,Food:CoffeeShop,Travel:TrainStation|33,33,33|3,3,3|64,74,86|1282165955,1282174523,1282185780
user_atsushi_nakamura|52327,3976,69750|xn774c,xn7751,xn77hk|Travel:TrainStation,Shops:DepartmentStore,College&Education:AcademicBuilding|13,13,13|3,3,3|39,39,40|1270046886,1270047297,1270048069
user_atsushi_nakamura|41704,52327,3976|wyjfr5,xn774c,xn7751|Travel:TrainStation:Train,Travel:TrainStation,Shops:DepartmentStore|17,17,17|3,3,3|11,40,41|1272441045,1272466946,1272468350
user_atsushi_nakamura|46899,3976,41704|sv8zk1,xn7751,wyjfr5|Uncategorized,Shops:DepartmentStore,Travel:TrainStation:Train|22,22,22|7,7,7|11,11,39|1275810348,1275811044,1275836268
user_cristina_r|56,495,11158|dr5ru2,dr5rsr,dr72h8|Food:CoffeeShop,Shops:Food&Drink:Grocery/Supermarket,Home/Work/Other:Gym/Fitness:Gym|30,30,30|6,6,6|60,70,77|1280607190,1280615668,1280622215
user_takehiko_kamijo|41704,3976,69750|wyjfr5,xn7751,xn77hk|Travel:TrainStation:Train,Shops:DepartmentStore,College&Education:AcademicBuilding|9,9,9|7,7,7|15,15,15|1267955615,1267955661,1267955678
user_takehiko_kamijo|52327,69750,3976|xn774c,xn77hk,xn7751|Travel:TrainStation,College&Education:AcademicBuilding,Shops:DepartmentStore|23,23,23|2,2,2|8,18,26|1275980575,1275989982,1275997454
user_toonmonk|495,154,56|dr5rsr,dr5ru6,dr5ru2|Shops:Food&Drink:Grocery/Supermarket,Travel:Subway,Food:CoffeeShop|6,6,6|6,7,7|93,5,7|1266125120,1266132531,1266133679
user_toonmonk|153,94,963|dr5rgb,dr5rzn,dp3qz9|Shops:Technology,Travel:Airport,Travel:Airport|10,10,10|7,7,7|78,89,90|1268613255,1268623421,1268624428
user_frontriver|41704,3976,69750|wyjfr5,xn7751,xn77hk|Travel:TrainStation:Train,Shops:DepartmentStore,College&Education:AcademicBuilding|18,18,18|6,6,6|13,13,17|1273306690,1273307282,1273310573
user_frontriver|52327,41704,3976|xn774c,wyjfr5,xn7751|Travel:TrainStation,Travel:TrainStation:Train,Shops:DepartmentStore|25,25,25|6,6,6|12,13,15|1277539762,1277540994,1277542247
user_frontriver|69750,3976,41704,52327,130969|xn77hk,xn7751,wyjfr5,xn774c,xn76fg|College&Education:AcademicBuilding,Shops:DepartmentStore,Travel:TrainStation:Train,Travel:TrainStation,Travel:TrainStation:Train|29,29,29,29,29|1,1,1,1,1|19,23,44,45,45|1279533410,1279536603,1279555407,1279556379,1279556769
user_ayumi_m|41704,52327,3976,130969|wyjfr5,xn774c,xn7751,xn76fg|Travel:TrainStation:Train,Travel:TrainStation,Shops:DepartmentStore,Travel:TrainStation:Train|12,12,12,12|5,6,6,6|95,0,3,22|1269665417,1269666728,1269668808,1269686148
user_ayumi_m|41704,130969,3976|wyjfr5,xn76fg,xn7751|Travel:TrainStation:Train,Travel:TrainStation:Train,Shops:DepartmentStore|23,23,23|6,6,6|22,23,24|1276338969,1276340025,1276340475
user_dan_baker|66,454,154|dr5x1p,dr5rud,dr5ru6|Travel:Airport,Travel:TrainStation,Travel:Subway|45,45,45|3,3,3|52,58,58|1289416435,1289421586,1289421688
user_jenn_ng|454,66,67|dr5rud,dr5x1p,9q8vzp|Travel:TrainStation,Travel:Airport,Travel:Airport|43,43,43|1,1,2|61,87,20|1255983772,1256007463,1256032959
user_cleo|745,153,454|dr5rsr,dr5rgb,dr5rud|Parks&Outdoors:Other-Parks&Outdoor,Shops:Technology,Travel:TrainStation|32,32,32|6,7,7|86,8,26|1281840227,1281856381,1281872063
user_jay_minter|454,495,745|dr5rud,dr5rsr,dr5rsr|Travel:TrainStation,Shops:Food&Drink:Grocery/Supermarket,Parks&Outdoors:Other-Parks&Outdoor|37,37,37|1,1,1|64,67,68|1284412466,1284414440,1284415834
user_jay_minter|153,56,454|dr5rgb,dr5ru2,dr5rud|Shops:Technology,Food:CoffeeShop,Travel:TrainStation|10,10,10|2,2,2|71,75,78|1299628786,1299632129,1299634673
user_tsuo|3976,69750,41704|xn7751,xn77hk,wyjfr5|Shops:DepartmentStore,College&Education:AcademicBuilding,Travel:TrainStation:Train|51,51,51|5,5,5|38,42,49|1293205410,1293208288,1293215351
user_tsuo|130969,3976,69750|xn76fg,xn7751,xn77hk|Travel:TrainStation:Train,Shops:DepartmentStore,College&Education:AcademicBuilding|2,2,2|2,2,2|27,28,30|1294750362,1294750948,1294752835
user_tsuo|41704,130969,3976,52327|wyjfr5,xn76fg,xn7751,xn774c|Travel:TrainStation:Train,Travel:TrainStation:Train,Shops:DepartmentStore,Travel:TrainStation|2,2,2,2|5,5,5,5|37,38,41,42|1295018649,1295019072,1295021971,1295022978
user_tsuo|41704,130969,3976,46899|wyjfr5,xn76fg,xn7751,sv8zk1|Travel:TrainStation:Train,Travel:TrainStation:Train,Shops:DepartmentStore,Uncategorized|15,15,15,15|4,4,4,4|40,40,41,44|1302793929,1302793982,1302794819,1302797520
user_amasamas|52327,3976,41704|xn774c,xn7751,wyjfr5|Travel:TrainStation,Shops:DepartmentStore,Travel:TrainStation:Train|52,52,52|3,3,3|33,35,55|1293632234,1293634622,1293652266
user_amasamas|69750,130969,3976|xn77hk,xn76fg,xn7751|College&Education:AcademicBuilding,Travel:TrainStation:Train,Shops:DepartmentStore|16,16,16|7,7,7|39,40,66|1303656397,1303657876,1303680855
user_jason_obrien|66,56,963|dr5x1p,dr5ru2,dp3qz9|Travel:Airport,Food:CoffeeShop,Travel:Airport|28,28,28|3,3,4|91,93,14|1279165551,1279168192,1279183088
user_ihase|52327,41704,3976|xn774c,wyjfr5,xn7751|Travel:TrainStation,Travel:TrainStation:Train,Shops:DepartmentStore|29,29,29|2,2,2|23,25,26|1279623255,1279625221,1279625975
user_ihase|41704,3976,130969|wyjfr5,xn7751,xn76fg|Travel:TrainStation:Train,Shops:DepartmentStore,Travel:TrainStation:Train|43,43,43|5,5,5|46,49,54|1288370683,1288372933,1288377735
user_ihase|46899,3976,69750|sv8zk1,xn7751,xn77hk|Uncategorized,Shops:DepartmentStore,College&Education:AcademicBuilding|46,46,46|5,5,5|16,16,17|1290161169,1290161249,1290161809
user_ihase|41704,3976,130969,52327|wyjfr5,xn7751,xn76fg,xn774c|Travel:TrainStation:Train,Shops:DepartmentStore,Travel:TrainStation:Train,Travel:TrainStation|50,50,50,50|2,2,2,2|27,30,39,40|1292331452,1292333925,1292341894,1292342613
user_ihase|46899,41704,3976|sv8zk1,wyjfr5,xn7751|Uncategorized,Travel:TrainStation:Train,Shops:DepartmentStore|1,1,1|3,3,3|27,28,28|1294232343,1294232489,1294232586
user_ihase|41704,3976,69750|wyjfr5,xn7751,xn77hk|Travel:TrainStation:Train,Shops:DepartmentStore,College&Education:AcademicBuilding|3,3,3|2,2,2|27,27,33|1295354763,1295355325,1295360403
user_ihase|69750,3976,46899|xn77hk,xn7751,sv8zk1|College&Education:AcademicBuilding,Shops:DepartmentStore,Uncategorized|7,7,7|2,2,3|90,90,15|1297831127,1297831158,1297849780
user_hutch|41704,3976,52327|wyjfr5,xn7751,xn774c|Travel:TrainStation:Train,Shops:DepartmentStore,Travel:TrainStation|51,51,51|6,6,6|16,17,19|1293271313,1293272226,1293274783
user_hutch|41704,130969,52327,3976|wyjfr5,xn76fg,xn774c,xn7751|Travel:TrainStation:Train,Travel:TrainStation:Train,Travel:TrainStation,Shops:DepartmentStore|10,10,10,10|3,3,3,3|51,52,52,52|1299697128,1299697365,1299697810,1299697981
user_hutch|52327,41704,3976|xn774c,wyjfr5,xn7751|Travel:TrainStation,Travel:TrainStation:Train,Shops:DepartmentStore|15,15,15|7,7,7|31,35,36|1303044657,1303048084,1303049259
user_hutch|52327,3976,69750|xn774c,xn7751,xn77hk|Travel:TrainStation,Shops:DepartmentStore,College&Education:AcademicBuilding|17,17,17|3,3,3|6,19,43|1303886382,1303897670,1303919545
user_hutch|41704,3976,69750|wyjfr5,xn7751,xn77hk|Travel:TrainStation:Train,Shops:DepartmentStore,College&Education:AcademicBuilding|18,18,18|3,3,3|15,17,25|1304499496,1304501095,1304507991
user_sanjay_kairam|2170,174,67|djgzqs,9xjddn,9q8vzp|Travel:Airport:Plane,Travel:Airport:FoodCourt,Travel:Airport|13,13,13|2,2,3|75,91,13|1269993389,1270007324,1270023774
user_mary_elise_chavez|94,963,174|dr5rzn,dp3qz9,9xjddn|Travel:Airport,Travel:Airport,Travel:Airport:FoodCourt|32,32,32|5,5,5|41,53,70|1281712967,1281723792,1281738680
user_fernando_moniaga|67,215,153|9q8vzp,9q5c1e,dr5rgb|Travel:Airport,Travel:Airport,Shops:Technology|39,39,39|6,7,7|86,2,15|1286073336,1286084323,1286096312
user_jeffrey_pia|66,56,154|dr5x1p,dr5ru2,dr5ru6|Travel:Airport,Food:CoffeeShop,Travel:Subway|38,38,38|1,1,1|24,25,25|1252926440,1252927307,1252927578
user_uxsoup|153,66,215|dr5rgb,dr5x1p,9q5c1e|Shops:Technology,Travel:Airport,Travel:Airport|24,24,24|4,4,4|61,63,64|1276806441,1276808330,1276808516
user_takeshi_yamamoto|52327,130969,3976|xn774c,xn76fg,xn7751|Travel:TrainStation,Travel:TrainStation:Train,Shops:DepartmentStore|39,39,39|4,4,4|5,5,7|1285827479,1285828123,1285829604
user_takeshi_yamamoto|52327,130969,3976,41704|xn774c,xn76fg,xn7751,wyjfr5|Travel:TrainStation,Travel:TrainStation:Train,Shops:DepartmentStore,Travel:TrainStation:Train|44,44,44,44|4,4,5,5|95,95,24,26|1288932649,1288933037,1288955296,1288957001
user_takeshi_yamamoto|130969,52327,3976|xn76fg,xn774c,xn7751|Travel:TrainStation:Train,Travel:TrainStation,Shops:DepartmentStore|47,47,47|5,5,5|54,54,56|1290800095,1290800527,1290802266
user_gauri_manglik|66,215,857|dr5x1p,9q5c1e,c23jbu|Travel:Airport,Travel:Airport,Travel:Airport|28,28,28|1,1,1|43,70,86|1278950391,1278974465,1278988312
user_jenn_bee|94,56,153|dr5rzn,dr5ru2,dr5rgb|Travel:Airport,Food:CoffeeShop,Shops:Technology|18,18,18|6,6,6|59,78,79|1273348430,1273365708,1273366157
user_peter_wells|154,56,153|dr5ru6,dr5ru2,dr5rgb|Travel:Subway,Food:CoffeeShop,Shops:Technology|12,12,12|7,7,7|80,81,85|1269825230,1269825451,1269829547
user_akira_puku|69750,3976,41704|xn77hk,xn7751,wyjfr5|College&Education:AcademicBuilding,Shops:DepartmentStore,Travel:TrainStation:Train|29,29,29|5,5,5|12,18,48|1279872563,1279877859,1279905285
user_siegfrid|46899,3976,52069|sv8zk1,xn7751,wydm9x|Uncategorized,Shops:DepartmentStore,College&Education:Bookstore|21,21,21|2,2,2|32,33,46|1274793200,1274793627,1274805670
user_735|69750,3976,52327|xn77hk,xn7751,xn774c|College&Education:AcademicBuilding,Shops:DepartmentStore,Travel:TrainStation|25,25,25|4,4,4|20,24,27|1277373734,1277377843,1277380710
user_735|69750,3976,130969|xn77hk,xn7751,xn76fg|College&Education:AcademicBuilding,Shops:DepartmentStore,Travel:TrainStation:Train|33,33,33|3,3,3|18,22,29|1282123806,1282128169,1282134066
user_735|69750,3976,41704|xn77hk,xn7751,wyjfr5|College&Education:AcademicBuilding,Shops:DepartmentStore,Travel:TrainStation:Train|34,34,34|1,1,1|17,18,38|1282555007,1282556490,1282574072
user_735|130969,41704,3976|xn76fg,wyjfr5,xn7751|Travel:TrainStation:Train,Travel:TrainStation:Train,Shops:DepartmentStore|36,36,36|1,1,1|30,30,50|1283776782,1283776794,1283795056
user_jihoon_yeo|46899,3976,52069|sv8zk1,xn7751,wydm9x|Uncategorized,Shops:DepartmentStore,College&Education:Bookstore|40,40,40|7,7,7|54,55,55|1286736296,1286736394,1286736875
user_kaichi_kuroda|41704,3976,69750|wyjfr5,xn7751,xn77hk|Travel:TrainStation:Train,Shops:DepartmentStore,College&Education:AcademicBuilding|8,8,8|7,7,7|32,33,36|1267365690,1267366686,1267369505
user_kaichi_kuroda|52327,41704,3976|xn774c,wyjfr5,xn7751|Travel:TrainStation,Travel:TrainStation:Train,Shops:DepartmentStore|10,10,10|3,3,3|21,21,28|1268220050,1268220480,1268226557
user_kaichi_kuroda|130969,3976,52327,41704|xn76fg,xn7751,xn774c,wyjfr5|Travel:TrainStation:Train,Shops:DepartmentStore,Travel:TrainStation,Travel:TrainStation:Train|10,10,10,10|5,5,5,5|30,31,60,61|1268401014,1268401791,1268427921,1268428578
user_kaichi_kuroda|69750,3976,41704|xn77hk,xn7751,wyjfr5|College&Education:AcademicBuilding,Shops:DepartmentStore,Travel:TrainStation:Train|10,10,10|7,7,7|36,42,43|1268575892,1268580785,1268582021
user_kaichi_kuroda|52327,3976,130969|xn774c,xn7751,xn76fg|Travel:TrainStation,Shops:DepartmentStore,Travel:TrainStation:Train|13,13,13|4,4,4|32,32,60|1270127044,1270127585,1270152837
user_kaichi_kuroda|52327,3976,41704|xn774c,xn7751,wyjfr5|Travel:TrainStation,Shops:DepartmentStore,Travel:TrainStation:Train|14,14,14|7,7,7|34,35,51|1270993424,1270994198,1271007919
user_kaichi_kuroda|130969,41704,3976|xn76fg,wyjfr5,xn7751|Travel:TrainStation:Train,Travel:TrainStation:Train,Shops:DepartmentStore|15,15,15|7,7,7|18,18,20|1271583341,1271583750,1271585137
user_kaichi_kuroda|69750,3976,52327|xn77hk,xn7751,xn774c|College&Education:AcademicBuilding,Shops:DepartmentStore,Travel:TrainStation|28,28,28|1,1,1|33,34,42|1278940981,1278941612,1278949067
user_kaichi_kuroda|41704,3976,52327|wyjfr5,xn7751,xn774c|Travel:TrainStation:Train,Shops:DepartmentStore,Travel:TrainStation|28,28,28|7,7,7|18,27,59|1279445958,1279454373,1279482878
user_kaichi_kuroda|41704,52327,3976,69750|wyjfr5,xn774c,xn7751,xn77hk|Travel:TrainStation:Train,Travel:TrainStation,Shops:DepartmentStore,College&Education:AcademicBuilding|29,29,29,29|7,7,7,7|11,11,12,13|1280043922,1280044540,1280045302,1280045891
user_kaichi_kuroda|52327,3976,69750,130969|xn774c,xn7751,xn77hk,xn76fg|Travel:TrainStation,Shops:DepartmentStore,College&Education:AcademicBuilding,Travel:TrainStation:Train|36,36,36,36|7,7,7,7|34,36,57,57|1284298587,1284300135,1284319375,1284319765
user_kaichi_kuroda|41704,3976,52327,69750|wyjfr5,xn7751,xn774c,xn77hk|Travel:TrainStation:Train,Shops:DepartmentStore,Travel:TrainStation,College&Education:AcademicBuilding|37,37,37,37|7,7,7,7|31,31,50,51|1284900503,1284900730,1284917881,1284919121
user_kaichi_kuroda|130969,3976,52327|xn76fg,xn7751,xn774c|Travel:TrainStation:Train,Shops:DepartmentStore,Travel:TrainStation|39,39,39|6,6,6|32,32,52|1286024857,1286025056,1286042664
user_kaichi_kuroda|69750,52327,3976|xn77hk,xn774c,xn7751|College&Education:AcademicBuilding,Travel:TrainStation,Shops:DepartmentStore|39,39,39|7,7,7|14,15,17|1286095393,1286096250,1286097306
user_kaichi_kuroda|3976,52327,41704,130969|xn7751,xn774c,wyjfr5,xn76fg|Shops:DepartmentStore,Travel:TrainStation,Travel:TrainStation:Train,Travel:TrainStation:Train|44,44,44,44|3,3,3,3|32,38,48,48|1288789682,1288795270,1288804107,1288804422
user_kaichi_kuroda|130969,3976,41704,52327|xn76fg,xn7751,wyjfr5,xn774c|Travel:TrainStation:Train,Shops:DepartmentStore,Travel:TrainStation:Train,Travel:TrainStation|3,3,3,3|3,3,3,3|54,54,63,64|1295465551,1295465801,1295473722,1295474411
user_kaichi_kuroda|130969,3976,69750|xn76fg,xn7751,xn77hk|Travel:TrainStation:Train,Shops:DepartmentStore,College&Education:AcademicBuilding|5,5,5|3,3,3|44,45,57|1296666717,1296666962,1296677704
user_kaichi_kuroda|41704,3976,130969,52327|wyjfr5,xn7751,xn76fg,xn774c|Travel:TrainStation:Train,Shops:DepartmentStore,Travel:TrainStation:Train,Travel:TrainStation|8,8,8,8|3,3,3,3|35,35,46,58|1298472381,1298472760,1298482486,1298493206
user_kaichi_kuroda|130969,52327,3976,41704|xn76fg,xn774c,xn7751,wyjfr5|Travel:TrainStation:Train,Travel:TrainStation,Shops:DepartmentStore,Travel:TrainStation:Train|9,9,9,9|5,5,5,5|4,10,12,41|1299222173,1299227889,1299230082,1299256007
user_kaichi_kuroda|69750,3976,41704,52327|xn77hk,xn7751,wyjfr5,xn774c|College&Education:AcademicBuilding,Shops:DepartmentStore,Travel:TrainStation:Train,Travel:TrainStation|13,13,13,13|3,3,3,3|41,45,46,63|1301498293,1301502019,1301502628,1301518777
user_kaichi_kuroda|41704,52327,3976|wyjfr5,xn774c,xn7751|Travel:TrainStation:Train,Travel:TrainStation,Shops:DepartmentStore|18,18,18|7,7,7|33,33,35|1304860553,1304860824,1304862569
user_kaichi_kuroda|52327,41704,3976,69750|xn774c,wyjfr5,xn7751,xn77hk|Travel:TrainStation,Travel:TrainStation:Train,Shops:DepartmentStore,College&Education:AcademicBuilding|21,21,21,21|5,5,5,5|18,18,26,40|1306488761,1306488784,1306496334,1306508601
user_takechiyo_yamanaka|69750,3976,41704|xn77hk,xn7751,wyjfr5|College&Education:AcademicBuilding,Shops:DepartmentStore,Travel:TrainStation:Train|5,5,5|7,7,7|9,10,11|1265531271,1265531585,1265532955
user_takechiyo_yamanaka|52327,3976,41704|xn774c,xn7751,wyjfr5|Travel:TrainStation,Shops:DepartmentStore,Travel:TrainStation:Train|7,7,7|3,3,3|15,15,16|1266400485,1266400564,1266401223
user_takechiyo_yamanaka|130969,52327,3976|xn76fg,xn774c,xn7751|Travel:TrainStation:Train,Travel:TrainStation,Shops:DepartmentStore|8,8,8|5,5,5|22,24,26|1267183983,1267186290,1267187841
user_takechiyo_yamanaka|16244,130969,3976|dr5x9s,xn76fg,xn7751|Uncategorized,Travel:TrainStation:Train,Shops:DepartmentStore|15,15,15|3,3,3|4,21,24|1271225208,1271240474,1271243250
user_takechiyo_yamanaka|16244,3976,41704|dr5x9s,xn7751,wyjfr5|Uncategorized,Shops:DepartmentStore,Travel:TrainStation:Train|27,27,27|5,5,6|91,94,9|1278733549,1278736991,1278746875
user_jun_soo_sonn|46899,3976,52069|sv8zk1,xn7751,wydm9x|Uncategorized,Shops:DepartmentStore,College&Education:Bookstore|9,9,9|6,6,6|19,19,33|1299322339,1299322631,1299335258
user_suzanne_schloot|2170,56,495|djgzqs,dr5ru2,dr5rsr|Travel:Airport:Plane,Food:CoffeeShop,Shops:Food&Drink:Grocery/Supermarket|1,1,1|1,1,1|44,64,94|1294074046,1294092410,1294119317
user_chibaffee|130969,3976,69750|xn76fg,xn7751,xn77hk|Travel:TrainStation:Train,Shops:DepartmentStore,College&Education:AcademicBuilding|8,8,8|2,2,2|2,33,53|1266907207,1266934854,1266952841
user_chibaffee|130969,3976,41704,52327|xn76fg,xn7751,wyjfr5,xn774c|Travel:TrainStation:Train,Shops:DepartmentStore,Travel:TrainStation:Train,Travel:TrainStation|19,19,19,19|7,7,7,7|37,47,52,56|1274019706,1274028528,1274033364,1274036841
user_chibaffee|52327,3976,130969|xn774c,xn7751,xn76fg|Travel:TrainStation,Shops:DepartmentStore,Travel:TrainStation:Train|28,28,28|7,7,7|46,47,61|1279471270,1279471758,1279484519
user_chibaffee|52327,3976,69750|xn774c,xn7751,xn77hk|Travel:TrainStation,Shops:DepartmentStore,College&Education:AcademicBuilding|29,29,29|2,2,2|2,6,8|1279603901,1279607494,1279609452
user_chibaffee|52327,69750,3976|xn774c,xn77hk,xn7751|Travel:TrainStation,College&Education:AcademicBuilding,Shops:DepartmentStore|38,38,38|4,4,4|21,23,25|1285236934,1285239153,1285241069
user_n0bisuke|69750,52327,3976|xn77hk,xn774c,xn7751|College&Education:AcademicBuilding,Travel:TrainStation,Shops:DepartmentStore|34,34,34|6,6,6|19,33,35|1282989472,1283001664,1283003376
user_n0bisuke|130969,3976,69750,41704|xn76fg,xn7751,xn77hk,wyjfr5|Travel:TrainStation:Train,Shops:DepartmentStore,College&Education:AcademicBuilding,Travel:TrainStation:Train|34,34,34,34|7,7,7,7|15,18,19,22|1283072274,1283074699,1283075443,1283078161
user_beck|130969,3976,41704,52327|xn76fg,xn7751,wyjfr5,xn774c|Travel:TrainStation:Train,Shops:DepartmentStore,Travel:TrainStation:Train,Travel:TrainStation|24,24,24,24|7,7,7,7|10,10,11,11|1277019835,1277019863,1277020019,1277020074
user_liliaceae|41704,3976,46899|wyjfr5,xn7751,sv8zk1|Travel:TrainStation:Train,Shops:DepartmentStore,Uncategorized|27,27,27|7,7,7|25,29,56|1278847087,1278850559,1278875062
user_liliaceae|52327,3976,41704|xn774c,xn7751,wyjfr5|Travel:TrainStation,Shops:DepartmentStore,Travel:TrainStation:Train|38,38,38|4,4,4|21,23,49|1285236959,1285239004,1285262739
user_kevin_smith8|56,153,154|dr5ru2,dr5rgb,dr5ru6|Food:CoffeeShop,Shops:Technology,Travel:Subway|26,26,26|5,5,5|53,60,78|1278095386,1278101548,1278117880
user_08|154,153,454|dr5ru6,dr5rgb,dr5rud|Travel:Subway,Shops:Technology,Travel:TrainStation|9,9,9|6,6,6|66,68,88|1267915045,1267917101,1267935265
user_08|56,154,153|dr5ru2,dr5ru6,dr5rgb|Food:CoffeeShop,Travel:Subway,Shops:Technology|19,19,19|6,6,6|60,61,64|1273954196,1273954875,1273957937
user_08|454,56,154|dr5rud,dr5ru2,dr5ru6|Travel:TrainStation,Food:CoffeeShop,Travel:Subway|20,20,20|6,6,6|73,92,93|1274570925,1274587656,1274588549
user_sebastian_diaz|56,495,153|dr5ru2,dr5rsr,dr5rgb|Food:CoffeeShop,Shops:Food&Drink:Grocery/Supermarket,Shops:Technology|15,15,15|1,1,2|80,90,5|1271120855,1271129441,1271140033
user_hideaki_kiko|130969,41704,3976|xn76fg,wyjfr5,xn7751|Travel:TrainStation:Train,Travel:TrainStation:Train,Shops:DepartmentStore|3,3,3|2,2,2|6,7,34|1263886874,1263887209,1263911940
user_chirag_patel|94,174,67|dr5rzn,9xjddn,9q8vzp|Travel:Airport,Travel:Airport:FoodCourt,Travel:Airport|36,36,36|3,3,3|46,62,81|1251909608,1251923804,1251941310
user_eugene_zvedenyuk|16244,3976,46899|dr5x9s,xn7751,sv8zk1|Uncategorized,Shops:DepartmentStore,Uncategorized|16,16,16|2,2,2|38,39,39|1303223714,1303224594,1303224609
user_ruslan_aliev|46899,16244,3976|sv8zk1,dr5x9s,xn7751|Uncategorized,Uncategorized,Shops:DepartmentStore|13,13,13|4,4,4|38,41,43|1301581890,1301584630,1301586853
user_ruslan_aliev|46899,3976,106039,16244|sv8zk1,xn7751,ucfv1n,dr5x9s|Uncategorized,Shops:DepartmentStore,Travel:TrainStation:Train,Uncategorized|15,15,15,15|6,6,6,6|34,37,51,55|1302961252,1302963316,1302976248,1302979995
user_alexander_muzychenko|16244,3976,106039|dr5x9s,xn7751,ucfv1n|Uncategorized,Shops:DepartmentStore,Travel:TrainStation:Train|48,48,48|3,3,3|71,71,71|1291247239,1291247651,1291247755
user_alexander_muzychenko|46899,3976,106039|sv8zk1,xn7751,ucfv1n|Uncategorized,Shops:DepartmentStore,Travel:TrainStation:Train|7,7,7|1,1,1|22,25,51|1297683019,1297685795,1297709398
user_tatiana_krasnova|16244,46899,106039,3976|dr5x9s,sv8zk1,ucfv1n,xn7751|Uncategorized,Uncategorized,Travel:TrainStation:Train,Shops:DepartmentStore|35,35,35,35|5,5,5,5|41,65,68,68|1283527156,1283549368,1283551279,1283551294
user_artem_soulmate|3976,106039,46899|xn7751,ucfv1n,sv8zk1|Shops:DepartmentStore,Travel:TrainStation:Train,Uncategorized|38,38,38|2,2,2|30,43,47|1285072694,1285084550,1285087517
user_artem_soulmate|46899,3976,106039|sv8zk1,xn7751,ucfv1n|Uncategorized,Shops:DepartmentStore,Travel:TrainStation:Train|39,39,39|3,3,3|28,44,59|1285762046,1285776537,1285790110
user_jaroslaw_lopuszanski|16244,3976,46899|dr5x9s,xn7751,sv8zk1|Uncategorized,Shops:DepartmentStore,Uncategorized|26,26,26|3,3,3|29,31,38|1277900751,1277902057,1277908212
user_lopuszanski|16244,3976,46899|dr5x9s,xn7751,sv8zk1|Uncategorized,Shops:DepartmentStore,Uncategorized|37,37,37|2,2,2|18,21,24|1284457401,1284459870,1284462235
user_erik_albaugh|745,56,495,454|dr5rsr,dr5ru2,dr5rsr,dr5rud|Parks&Outdoors:Other-Parks&Outdoor,Food:CoffeeShop,Shops:Food&Drink:Grocery/Supermarket,Travel:TrainStation|10,10,10,10|4,4,4,4|56,57,64,70|1268337773,1268338838,1268345547,1268350438
